drugpair,label
"('Compound::DB00876', 'Compound::DB06736')",1
"('Compound::DB00655', 'Compound::DB06736')",1
"('Compound::DB04574', 'Compound::DB06736')",1
"('Compound::DB00903', 'Compound::DB06736')",4
"('Compound::DB00749', 'Compound::DB06736')",1
"('Compound::DB01628', 'Compound::DB06736')",1
"('Compound::DB00322', 'Compound::DB06736')",0
"('Compound::DB00180', 'Compound::DB06736')",1
"('Compound::DB00591', 'Compound::DB06736')",1
"('Compound::DB00324', 'Compound::DB06736')",1
"('Compound::DB00544', 'Compound::DB06736')",0
"('Compound::DB00712', 'Compound::DB06736')",1
"('Compound::DB08906', 'Compound::DB06736')",1
"('Compound::DB00588', 'Compound::DB06736')",1
"('Compound::DB01095', 'Compound::DB06736')",0
"('Compound::DB00176', 'Compound::DB06736')",0
"('Compound::DB00158', 'Compound::DB06736')",4
"('Compound::DB01320', 'Compound::DB06736')",8
"('Compound::DB00695', 'Compound::DB06736')",4
"('Compound::DB01241', 'Compound::DB06736')",0
"('Compound::DB00502', 'Compound::DB06736')",1
"('Compound::DB01275', 'Compound::DB06736')",9
"('Compound::DB00741', 'Compound::DB06736')",1
"('Compound::DB01050', 'Compound::DB06736')",1
"('Compound::DB01177', 'Compound::DB06736')",19
"('Compound::DB00808', 'Compound::DB06736')",4
"('Compound::DB00328', 'Compound::DB06736')",1
"('Compound::DB01029', 'Compound::DB06736')",0
"('Compound::DB01026', 'Compound::DB06736')",0
"('Compound::DB01009', 'Compound::DB06736')",1
"('Compound::DB00598', 'Compound::DB06736')",9
"('Compound::DB01097', 'Compound::DB06736')",0
"('Compound::DB01137', 'Compound::DB06736')",34
"('Compound::DB09198', 'Compound::DB06736')",0
"('Compound::DB06725', 'Compound::DB06736')",1
"('Compound::DB00678', 'Compound::DB06736')",0
"('Compound::DB00227', 'Compound::DB06736')",0
"('Compound::DB09212', 'Compound::DB06736')",1
"('Compound::DB01046', 'Compound::DB06736')",4
"('Compound::DB09280', 'Compound::DB06736')",3
"('Compound::DB01283', 'Compound::DB06736')",1
"('Compound::DB00179', 'Compound::DB06736')",1
"('Compound::DB00784', 'Compound::DB06736')",1
"('Compound::DB00814', 'Compound::DB06736')",1
"('Compound::DB00563', 'Compound::DB06736')",2
"('Compound::DB00959', 'Compound::DB06736')",1
"('Compound::DB00264', 'Compound::DB06736')",9
"('Compound::DB06595', 'Compound::DB06736')",0
"('Compound::DB00834', 'Compound::DB06736')",2
"('Compound::DB00764', 'Compound::DB06736')",1
"('Compound::DB09285', 'Compound::DB06736')",1
"('Compound::DB00688', 'Compound::DB06736')",1
"('Compound::DB01024', 'Compound::DB06736')",1
"('Compound::DB00461', 'Compound::DB06736')",1
"('Compound::DB00788', 'Compound::DB06736')",1
"('Compound::DB04861', 'Compound::DB06736')",9
"('Compound::DB00622', 'Compound::DB06736')",0
"('Compound::DB01418', 'Compound::DB13783')",40
"('Compound::DB00819', 'Compound::DB13783')",4
"('Compound::DB00945', 'Compound::DB13783')",1
"('Compound::DB00240', 'Compound::DB13783')",1
"('Compound::DB09026', 'Compound::DB13783')",4
"('Compound::DB00866', 'Compound::DB13783')",4
"('Compound::DB06403', 'Compound::DB13783')",4
"('Compound::DB00594', 'Compound::DB13783')",4
"('Compound::DB00381', 'Compound::DB13783')",4
"('Compound::DB06263', 'Compound::DB13783')",19
"('Compound::DB01435', 'Compound::DB13783')",1
"('Compound::DB06605', 'Compound::DB13783')",40
"('Compound::DB05676', 'Compound::DB13783')",1
"('Compound::DB01274', 'Compound::DB13783')",4
"('Compound::DB00278', 'Compound::DB13783')",40
"('Compound::DB00972', 'Compound::DB13783')",1
"('Compound::DB01014', 'Compound::DB13783')",1
"('Compound::DB01408', 'Compound::DB13783')",4
"('Compound::DB00394', 'Compound::DB13783')",1
"('Compound::DB00542', 'Compound::DB13783')",4
"('Compound::DB00436', 'Compound::DB13783')",4
"('Compound::DB01244', 'Compound::DB13783')",4
"('Compound::DB00443', 'Compound::DB13783')",1
"('Compound::DB00195', 'Compound::DB13783')",4
"('Compound::DB12364', 'Compound::DB13783')",40
"('Compound::DB00612', 'Compound::DB13783')",4
"('Compound::DB00006', 'Compound::DB13783')",40
"('Compound::DB00559', 'Compound::DB13783')",4
"('Compound::DB00484', 'Compound::DB13783')",4
"('Compound::DB00963', 'Compound::DB13783')",1
"('Compound::DB01222', 'Compound::DB13783')",1
"('Compound::DB00887', 'Compound::DB13783')",4
"('Compound::DB00796', 'Compound::DB13783')",4
"('Compound::DB01197', 'Compound::DB13783')",4
"('Compound::DB00411', 'Compound::DB13783')",4
"('Compound::DB00521', 'Compound::DB13783')",4
"('Compound::DB01136', 'Compound::DB13783')",4
"('Compound::DB00482', 'Compound::DB13783')",1
"('Compound::DB04846', 'Compound::DB13783')",4
"('Compound::DB00608', 'Compound::DB13783')",1
"('Compound::DB00122', 'Compound::DB13783')",4
"('Compound::DB01410', 'Compound::DB13783')",1
"('Compound::DB01407', 'Compound::DB13783')",4
"('Compound::DB01013', 'Compound::DB13783')",1
"('Compound::DB00720', 'Compound::DB13783')",1
"('Compound::DB00575', 'Compound::DB13783')",4
"('Compound::DB00872', 'Compound::DB13783')",4
"('Compound::DB01380', 'Compound::DB13783')",1
"('Compound::DB06695', 'Compound::DB13783')",40
"('Compound::DB00694', 'Compound::DB13783')",19
"('Compound::DB04840', 'Compound::DB13783')",4
"('Compound::DB00035', 'Compound::DB13783')",1
"('Compound::DB01234', 'Compound::DB13783')",1
"('Compound::DB09214', 'Compound::DB13783')",1
"('Compound::DB01119', 'Compound::DB13783')",4
"('Compound::DB00586', 'Compound::DB13783')",1
"('Compound::DB00266', 'Compound::DB13783')",40
"('Compound::DB00861', 'Compound::DB13783')",2
"('Compound::DB00390', 'Compound::DB13783')",2
"('Compound::DB00343', 'Compound::DB13783')",4
"('Compound::DB00917', 'Compound::DB13783')",4
"('Compound::DB00869', 'Compound::DB13783')",4
"('Compound::DB00590', 'Compound::DB13783')",4
"('Compound::DB00997', 'Compound::DB13783')",19
"('Compound::DB01395', 'Compound::DB13783')",4
"('Compound::DB06262', 'Compound::DB13783')",4
"('Compound::DB09235', 'Compound::DB13783')",4
"('Compound::DB00584', 'Compound::DB13783')",4
"('Compound::DB00467', 'Compound::DB13783')",34
"('Compound::DB00668', 'Compound::DB13783')",4
"('Compound::DB00445', 'Compound::DB13783')",19
"('Compound::DB00700', 'Compound::DB13783')",4
"('Compound::DB01240', 'Compound::DB13783')",4
"('Compound::DB00876', 'Compound::DB13783')",4
"('Compound::DB00655', 'Compound::DB13783')",1
"('Compound::DB04574', 'Compound::DB13783')",1
"('Compound::DB00903', 'Compound::DB13783')",4
"('Compound::DB00749', 'Compound::DB13783')",1
"('Compound::DB01628', 'Compound::DB13783')",1
"('Compound::DB01023', 'Compound::DB13783')",4
"('Compound::DB00180', 'Compound::DB13783')",1
"('Compound::DB00591', 'Compound::DB13783')",1
"('Compound::DB00324', 'Compound::DB13783')",1
"('Compound::DB00712', 'Compound::DB13783')",1
"('Compound::DB08906', 'Compound::DB13783')",1
"('Compound::DB00588', 'Compound::DB13783')",1
"('Compound::DB00158', 'Compound::DB13783')",4
"('Compound::DB00983', 'Compound::DB13783')",4
"('Compound::DB00695', 'Compound::DB13783')",56
"('Compound::DB00629', 'Compound::DB13783')",4
"('Compound::DB01170', 'Compound::DB13783')",4
"('Compound::DB01018', 'Compound::DB13783')",4
"('Compound::DB00502', 'Compound::DB13783')",1
"('Compound::DB01275', 'Compound::DB13783')",4
"('Compound::DB00741', 'Compound::DB13783')",1
"('Compound::DB01050', 'Compound::DB13783')",1
"('Compound::DB01177', 'Compound::DB13783')",19
"('Compound::DB00808', 'Compound::DB13783')",4
"('Compound::DB00328', 'Compound::DB13783')",1
"('Compound::DB01029', 'Compound::DB13783')",4
"('Compound::DB01064', 'Compound::DB13783')",4
"('Compound::DB00270', 'Compound::DB13783')",4
"('Compound::DB01009', 'Compound::DB13783')",1
"('Compound::DB00598', 'Compound::DB13783')",4
"('Compound::DB01097', 'Compound::DB13783')",1
"('Compound::DB00528', 'Compound::DB13783')",4
"('Compound::DB01137', 'Compound::DB13783')",34
"('Compound::DB13139', 'Compound::DB13783')",4
"('Compound::DB06725', 'Compound::DB13783')",1
"('Compound::DB00678', 'Compound::DB13783')",4
"('Compound::DB09212', 'Compound::DB13783')",1
"('Compound::DB01046', 'Compound::DB13783')",4
"('Compound::DB01283', 'Compound::DB13783')",1
"('Compound::DB08932', 'Compound::DB13783')",4
"('Compound::DB00179', 'Compound::DB13783')",1
"('Compound::DB00784', 'Compound::DB13783')",1
"('Compound::DB00814', 'Compound::DB13783')",1
"('Compound::DB09338', 'Compound::DB13783')",4
"('Compound::DB00703', 'Compound::DB13783')",4
"('Compound::DB00563', 'Compound::DB13783')",2
"('Compound::DB00968', 'Compound::DB13783')",4
"('Compound::DB00959', 'Compound::DB13783')",1
"('Compound::DB00264', 'Compound::DB13783')",4
"('Compound::DB00211', 'Compound::DB13783')",4
"('Compound::DB09031', 'Compound::DB13783')",4
"('Compound::DB00764', 'Compound::DB13783')",1
"('Compound::DB09285', 'Compound::DB13783')",1
"('Compound::DB00688', 'Compound::DB13783')",1
"('Compound::DB01024', 'Compound::DB13783')",1
"('Compound::DB00461', 'Compound::DB13783')",1
"('Compound::DB00788', 'Compound::DB13783')",1
"('Compound::DB04861', 'Compound::DB13783')",4
"('Compound::DB00622', 'Compound::DB13783')",4
"('Compound::DB00316', 'Compound::DB01418')",11
"('Compound::DB00945', 'Compound::DB01418')",11
"('Compound::DB00437', 'Compound::DB01418')",11
"('Compound::DB01431', 'Compound::DB01418')",4
"('Compound::DB00233', 'Compound::DB01418')",11
"('Compound::DB01118', 'Compound::DB01418')",15
"('Compound::DB00321', 'Compound::DB01418')",11
"('Compound::DB01351', 'Compound::DB01418')",8
"('Compound::DB00543', 'Compound::DB01418')",11
"('Compound::DB00261', 'Compound::DB01418')",11
"('Compound::DB01435', 'Compound::DB01418')",11
"('Compound::DB06605', 'Compound::DB01418')",11
"('Compound::DB05676', 'Compound::DB01418')",11
"('Compound::DB00673', 'Compound::DB01418')",2
"('Compound::DB00278', 'Compound::DB01418')",11
"('Compound::DB06413', 'Compound::DB01418')",0
"('Compound::DB00289', 'Compound::DB01418')",0
"('Compound::DB00993', 'Compound::DB01418')",35
"('Compound::DB00972', 'Compound::DB01418')",11
"('Compound::DB00207', 'Compound::DB01418')",0
"('Compound::DB01014', 'Compound::DB01418')",11
"('Compound::DB01393', 'Compound::DB01418')",11
"('Compound::DB01128', 'Compound::DB01418')",2
"('Compound::DB00006', 'Compound::DB01418')",11
"('Compound::DB00188', 'Compound::DB01418')",0
"('Compound::DB00559', 'Compound::DB01418')",8
"('Compound::DB00963', 'Compound::DB01418')",11
"('Compound::DB00201', 'Compound::DB01418')",0
"('Compound::DB01101', 'Compound::DB01418')",2
"('Compound::DB00564', 'Compound::DB01418')",3
"('Compound::DB00389', 'Compound::DB01418')",35
"('Compound::DB01327', 'Compound::DB01418')",11
"('Compound::DB01212', 'Compound::DB01418')",11
"('Compound::DB00482', 'Compound::DB01418')",11
"('Compound::DB09063', 'Compound::DB01418')",2
"('Compound::DB00446', 'Compound::DB01418')",11
"('Compound::DB00608', 'Compound::DB01418')",11
"('Compound::DB00672', 'Compound::DB01418')",11
"('Compound::DB00169', 'Compound::DB01418')",0
"('Compound::DB01166', 'Compound::DB01418')",11
"('Compound::DB00501', 'Compound::DB01418')",11
"('Compound::DB00215', 'Compound::DB01418')",0
"('Compound::DB01211', 'Compound::DB01418')",0
"('Compound::DB00283', 'Compound::DB01418')",0
"('Compound::DB00636', 'Compound::DB01418')",11
"('Compound::DB01242', 'Compound::DB01418')",11
"('Compound::DB00758', 'Compound::DB01418')",11
"('Compound::DB00257', 'Compound::DB01418')",0
"('Compound::DB00872', 'Compound::DB01418')",2
"('Compound::DB05219', 'Compound::DB01418')",0
"('Compound::DB08865', 'Compound::DB01418')",0
"('Compound::DB00924', 'Compound::DB01418')",11
"('Compound::DB00091', 'Compound::DB01418')",0
"('Compound::DB04839', 'Compound::DB01418')",3
"('Compound::DB06695', 'Compound::DB01418')",11
"('Compound::DB08912', 'Compound::DB01418')",3
"('Compound::DB01406', 'Compound::DB01418')",11
"('Compound::DB01254', 'Compound::DB01418')",11
"('Compound::DB01151', 'Compound::DB01418')",11
"('Compound::DB06700', 'Compound::DB01418')",1
"('Compound::DB06701', 'Compound::DB01418')",2
"('Compound::DB00586', 'Compound::DB01418')",11
"('Compound::DB00266', 'Compound::DB01418')",11
"('Compound::DB09123', 'Compound::DB01418')",35
"('Compound::DB00255', 'Compound::DB01418')",35
"('Compound::DB00861', 'Compound::DB01418')",11
"('Compound::DB00320', 'Compound::DB01418')",0
"('Compound::DB00343', 'Compound::DB01418')",0
"('Compound::DB00822', 'Compound::DB01418')",2
"('Compound::DB09167', 'Compound::DB01418')",0
"('Compound::DB01142', 'Compound::DB01418')",11
"('Compound::DB00254', 'Compound::DB01418')",0
"('Compound::DB04855', 'Compound::DB01418')",2
"('Compound::DB01395', 'Compound::DB01418')",35
"('Compound::DB00476', 'Compound::DB01418')",11
"('Compound::DB01127', 'Compound::DB01418')",2
"('Compound::DB00467', 'Compound::DB01418')",11
"('Compound::DB08899', 'Compound::DB01418')",3
"('Compound::DB00751', 'Compound::DB01418')",11
"('Compound::DB01240', 'Compound::DB01418')",11
"('Compound::DB00199', 'Compound::DB01418')",2
"('Compound::DB01175', 'Compound::DB01418')",11
"('Compound::DB09119', 'Compound::DB01418')",0
"('Compound::DB00736', 'Compound::DB01418')",2
"('Compound::DB00783', 'Compound::DB01418')",35
"('Compound::DB01196', 'Compound::DB01418')",35
"('Compound::DB00655', 'Compound::DB01418')",35
"('Compound::DB04574', 'Compound::DB01418')",35
"('Compound::DB00903', 'Compound::DB01418')",2
"('Compound::DB00898', 'Compound::DB01418')",3
"('Compound::DB00977', 'Compound::DB01418')",35
"('Compound::DB00754', 'Compound::DB01418')",11
"('Compound::DB00749', 'Compound::DB01418')",11
"('Compound::DB00294', 'Compound::DB01418')",35
"('Compound::DB00773', 'Compound::DB01418')",11
"('Compound::DB01628', 'Compound::DB01418')",11
"('Compound::DB01039', 'Compound::DB01418')",11
"('Compound::DB00322', 'Compound::DB01418')",0
"('Compound::DB00544', 'Compound::DB01418')",2
"('Compound::DB00472', 'Compound::DB01418')",0
"('Compound::DB00712', 'Compound::DB01418')",11
"('Compound::DB01095', 'Compound::DB01418')",0
"('Compound::DB00176', 'Compound::DB01418')",0
"('Compound::DB01320', 'Compound::DB01418')",11
"('Compound::DB00317', 'Compound::DB01418')",11
"('Compound::DB01241', 'Compound::DB01418')",0
"('Compound::DB06730', 'Compound::DB01418')",35
"('Compound::DB01120', 'Compound::DB01418')",11
"('Compound::DB00222', 'Compound::DB01418')",11
"('Compound::DB01067', 'Compound::DB01418')",11
"('Compound::DB01437', 'Compound::DB01418')",8
"('Compound::DB01016', 'Compound::DB01418')",11
"('Compound::DB00400', 'Compound::DB01418')",3
"('Compound::DB01355', 'Compound::DB01418')",8
"('Compound::DB06789', 'Compound::DB01418')",4
"('Compound::DB09053', 'Compound::DB01418')",1
"('Compound::DB01050', 'Compound::DB01418')",11
"('Compound::DB01181', 'Compound::DB01418')",11
"('Compound::DB00619', 'Compound::DB01418')",0
"('Compound::DB00458', 'Compound::DB01418')",11
"('Compound::DB00328', 'Compound::DB01418')",11
"('Compound::DB01029', 'Compound::DB01418')",0
"('Compound::DB11633', 'Compound::DB01418')",2
"('Compound::DB00951', 'Compound::DB01418')",0
"('Compound::DB00270', 'Compound::DB01418')",0
"('Compound::DB01167', 'Compound::DB01418')",2
"('Compound::DB08820', 'Compound::DB01418')",2
"('Compound::DB00602', 'Compound::DB01418')",11
"('Compound::DB01026', 'Compound::DB01418')",2
"('Compound::DB01009', 'Compound::DB01418')",11
"('Compound::DB00448', 'Compound::DB01418')",2
"('Compound::DB01097', 'Compound::DB01418')",11
"('Compound::DB01137', 'Compound::DB01418')",11
"('Compound::DB08918', 'Compound::DB01418')",1
"('Compound::DB00367', 'Compound::DB01418')",35
"('Compound::DB00451', 'Compound::DB01418')",11
"('Compound::DB00281', 'Compound::DB01418')",0
"('Compound::DB01583', 'Compound::DB01418')",11
"('Compound::DB09198', 'Compound::DB01418')",0
"('Compound::DB06725', 'Compound::DB01418')",11
"('Compound::DB00678', 'Compound::DB01418')",0
"('Compound::DB00227', 'Compound::DB01418')",0
"('Compound::DB09212', 'Compound::DB01418')",11
"('Compound::DB09280', 'Compound::DB01418')",3
"('Compound::DB01283', 'Compound::DB01418')",11
"('Compound::DB00179', 'Compound::DB01418')",11
"('Compound::DB00603', 'Compound::DB01418')",35
"('Compound::DB00784', 'Compound::DB01418')",11
"('Compound::DB00814', 'Compound::DB01418')",11
"('Compound::DB01033', 'Compound::DB01418')",35
"('Compound::DB01357', 'Compound::DB01418')",35
"('Compound::DB00763', 'Compound::DB01418')",35
"('Compound::DB00422', 'Compound::DB01418')",2
"('Compound::DB00849', 'Compound::DB01418')",8
"('Compound::DB06710', 'Compound::DB01418')",11
"('Compound::DB00916', 'Compound::DB01418')",2
"('Compound::DB00379', 'Compound::DB01418')",0
"('Compound::DB01110', 'Compound::DB01418')",2
"('Compound::DB06595', 'Compound::DB01418')",0
"('Compound::DB00834', 'Compound::DB01418')",2
"('Compound::DB00370', 'Compound::DB01418')",11
"('Compound::DB00648', 'Compound::DB01418')",3
"('Compound::DB01171', 'Compound::DB01418')",0
"('Compound::DB00745', 'Compound::DB01418')",0
"('Compound::DB00688', 'Compound::DB01418')",11
"('Compound::DB01024', 'Compound::DB01418')",11
"('Compound::DB00461', 'Compound::DB01418')",11
"('Compound::DB08804', 'Compound::DB01418')",11
"('Compound::DB00788', 'Compound::DB01418')",11
"('Compound::DB01149', 'Compound::DB01418')",0
"('Compound::DB09048', 'Compound::DB01418')",2
"('Compound::DB00622', 'Compound::DB01418')",0
"('Compound::DB01118', 'Compound::DB00316')",0
"('Compound::DB01351', 'Compound::DB00316')",8
"('Compound::DB00673', 'Compound::DB00316')",2
"('Compound::DB01238', 'Compound::DB00316')",3
"('Compound::DB00289', 'Compound::DB00316')",0
"('Compound::DB01076', 'Compound::DB00316')",1
"('Compound::DB00207', 'Compound::DB00316')",0
"('Compound::DB00195', 'Compound::DB00316')",0
"('Compound::DB00188', 'Compound::DB00316')",0
"('Compound::DB00559', 'Compound::DB00316')",3
"('Compound::DB06616', 'Compound::DB00316')",2
"('Compound::DB01200', 'Compound::DB00316')",1
"('Compound::DB01156', 'Compound::DB00316')",0
